1,1,0,0,0,0
2,0,1,0,0,0
2,0,0,0,0,0
3,1,0,0,0,0
3,1,0,0,0,1
3,1,0,0,0,1
4,0,0,1,0,0
5,0,1,0,0,0
6,0,0,1,0,0
6,1,0,0,0,0
6,1,0,0,0,0
7,1,0,1,0,0
8,1,0,1,0,0
9,1,0,0,1,0
9,1,1,0,0,1
10,1,0,1,0,0
11,1,0,0,1,0
12,1,0,0,0,1
13,1,0,1,0,1
13,2,0,1,0,0
14,2,1,0,1,0
16,1,1,0,1,0
17,2,0,1,0,0
17,2,1,0,1,0
19,2,1,0,1,0
20,2,1,0,1,0
22,2,0,0,1,0
22,3,0,1,0,1
23,3,0,1,1,0
25,2,1,1,0,1
26,2,1,0,1,0
28,3,1,0,1,0
28,3,1,0,1,1
29,2,1,1,0,1
32,2,1,1,0,1
33,3,1,0,1,0
34,3,0,1,1,0
36,3,1,0,0,1
37,3,1,1,1,0
39,4,1,0,1,1
40,4,1,0,1,1
42,4,1,1,1,0
44,4,1,1,1,0
46,4,1,1,1,0
48,4,1,1,1,1
49,4,1,1,1,1
51,5,1,0,0,1
53,5,1,1,1,1
55,5,1,1,0,0
58,5,1,1,1,1
59,6,1,1,0,0
61,6,1,1,1,1
62,6,1,1,1,0
64,6,1,1,1,1
67,6,1,1,1,1
69,7,1,1,1,1
71,6,1,1,1,1
73,7,1,1,1,1
75,7,2,1,1,1
76,7,1,1,1,1
79,7,2,1,1,1
82,8,1,1,1,1
86,8,1,1,1,1
87,6,2,1,1,1
89,7,1,1,1,1
91,8,1,2,1,2
93,8,1,1,1,1
96,9,2,1,1,1
98,9,2,1,1,1
101,10,1,1,1,1
104,10,2,1,1,1
107,10,1,2,1,1
109,9,2,1,1,2
112,9,2,1,2,1
114,11,2,2,1,2
117,11,2,1,1,2
120,11,2,1,1,1
122,12,2,1,2,1
126,10,2,1,2,1
130,11,2,2,1,1
132,11,2,2,1,1
136,11,2,2,1,1
137,12,2,1,2,1
141,11,2,1,1,1
145,13,2,1,1,1
145,13,2,1,1,2
150,13,2,2,1,1
153,15,2,1,1,2
156,13,3,1,1,1
159,13,2,2,1,2
165,15,3,1,2,1
167,13,2,1,1,2
169,15,3,1,2,1
175,15,3,1,2,2
176,16,2,2,2,2
180,18,2,2,1,1
182,16,2,2,1,1
188,17,3,1,2,1
188,16,3,1,2,2
193,17,2,2,1,1
199,21,3,2,2,2
201,16,3,2,1,1
205,18,3,2,2,2
214,20,3,1,1,1
220,19,3,1,1,1
219,21,2,1,2,2
221,19,3,2,1,1
226,20,3,2,1,1
232,21,3,2,1,2
239,22,4,2,2,2
245,20,3,1,1,1
240,24,3,2,2,2
245,23,3,2,2,2
249,26,4,1,1,1
252,23,3,2,2,2
254,22,3,2,2,2
260,27,3,2,2,2
265,25,3,2,2,2
268,23,4,2,2,2
271,21,4,2,2,2
277,25,4,2,2,2
282,27,4,2,2,2
288,28,4,2,1,1
295,27,4,2,2,2
297,27,4,2,2,3
294,28,3,1,2,2
302,28,4,2,3,2
307,30,4,2,2,2
312,28,4,2,2,2
312,29,4,2,2,2
316,29,4,2,2,2
320,30,4,2,2,2
326,28,4,2,2,2
332,27,4,2,2,2
336,29,5,2,3,2
342,34,4,2,3,2
348,31,4,2,3,2
351,33,4,2,3,2
353,32,4,2,2,2
360,34,4,3,2,2
366,31,5,2,3,2
372,26,5,2,2,3
382,30,5,2,2,2
378,32,5,2,2,2
384,33,4,2,2,3
390,32,5,2,3,2
394,35,5,2,2,2
400,35,4,2,2,2
405,37,5,2,2,2
412,37,4,2,2,2
415,34,5,2,3,3
419,35,5,3,2,2
428,37,5,3,2,2
431,36,5,3,2,2
435,37,5,2,2,2
442,33,5,2,2,3
446,38,5,3,2,2
454,36,5,3,2,2
455,38,5,2,2,3
464,38,6,2,2,2
471,41,6,3,2,2
478,41,5,3,2,2
483,38,5,3,2,2
489,42,6,2,2,3
491,46,5,3,3,2
496,41,6,3,3,2
501,47,6,3,2,2
507,45,6,3,3,2
513,41,6,3,3,3
518,44,6,3,3,3
527,49,6,3,3,2
530,50,6,2,2,3
538,51,6,3,3,3
541,47,6,3,3,2
550,46,6,2,2,2
555,45,6,3,3,3
560,51,7,3,3,3
575,50,7,3,3,3
583,53,6,3,3,3
581,47,6,3,3,3
586,50,7,3,2,2
591,52,7,3,3,2
600,52,7,3,3,3
604,57,7,3,3,3
612,57,7,3,3,3
616,47,7,3,4,3
622,58,7,3,3,3
626,56,7,2,3,3
635,56,8,3,3,3
649,54,7,3,3,3
644,58,7,3,3,3
657,49,7,3,3,3
666,62,7,3,3,3
668,60,7,3,3,3
676,59,7,3,3,3
683,66,7,3,3,3
692,59,7,3,3,3
700,61,8,3,3,3
709,57,8,3,3,3
711,60,8,3,3,3
718,56,7,3,3,4
727,62,8,3,3,3
727,55,8,3,3,3
737,67,8,3,3,3
747,67,8,4,3,4
753,69,8,4,3,4
764,66,8,3,3,3
769,70,8,3,4,3
771,64,8,4,3,4
779,71,8,4,3,3
785,73,9,4,3,4
793,66,9,4,3,4
800,70,8,4,4,3
810,71,9,3,3,4
