0,1,0,0,1
0,0,1,0,1
0,0,1,0,0
0,0,1,0,1
0,0,1,1,0
0,1,0,1,1
0,0,1,1,0
1,0,1,1,0
1,0,1,1,1
0,1,1,0,1
1,0,1,1,1
0,1,1,1,1
0,1,1,1,1
0,1,1,1,1
1,0,1,1,1
1,1,1,1,1
0,0,1,1,1
0,1,1,2,1
0,1,1,2,1
1,1,1,1,1
1,1,1,2,1
1,1,1,2,1
1,1,2,1,2
0,1,2,2,1
1,1,2,1,2
0,1,1,1,2
1,1,1,2,2
1,1,1,1,2
1,1,2,1,1
1,1,2,2,2
1,1,2,2,2
1,2,2,2,3
0,2,2,2,2
1,2,2,2,2
1,2,2,2,2
1,1,2,3,2
1,1,3,2,3
1,2,2,3,3
1,2,3,3,3
1,2,3,2,2
1,2,3,3,3
1,2,3,3,3
1,2,3,3,3
1,2,3,3,3
1,2,2,3,3
1,2,2,3,3
1,2,2,3,3
1,2,3,3,3
1,2,3,4,3
1,2,3,3,3
0,2,2,4,3
1,2,3,3,3
1,2,4,3,3
1,3,3,3,3
1,3,4,3,4
2,2,4,3,4
1,2,3,3,3
2,2,4,4,4
1,3,4,4,4
2,2,4,4,3
1,2,4,3,3
2,2,4,4,4
1,3,4,4,5
1,3,3,4,4
2,3,4,4,5
2,2,4,4,4
2,2,3,4,4
2,3,4,5,5
1,3,4,5,5
2,3,5,5,4
2,3,4,4,4
2,3,4,5,5
1,4,5,6,5
1,3,5,4,5
2,3,4,4,5
2,3,5,5,5
2,3,4,5,5
2,3,4,5,5
1,3,5,5,4
1,4,4,5,5
2,3,5,5,5
2,3,5,5,5
2,3,4,5,5
1,4,5,5,5
2,4,4,5,6
1,3,5,6,5
2,4,5,6,6
2,4,5,6,6
2,4,5,6,6
2,4,5,6,6
2,4,5,6,6
2,4,5,6,6
2,4,5,6,6
1,4,6,6,6
2,4,5,5,6
2,5,5,5,6
2,4,6,7,6
1,3,5,6,6
2,4,5,7,6
2,4,6,7,6
2,4,6,8,6
2,4,6,6,6
2,4,6,6,7
2,4,6,7,8
2,4,6,7,6
1,4,6,6,7
2,5,6,7,7
2,4,7,7,7
2,4,6,7,7
3,4,7,7,7
2,4,6,7,8
2,5,6,8,8
2,4,6,7,8
3,5,8,9,9
3,5,7,7,7
2,4,7,7,8
2,4,7,8,7
2,4,6,7,8
3,6,7,8,8
2,5,7,8,8
3,4,7,8,8
2,5,7,8,7
2,5,7,8,8
3,4,7,9,9
2,5,7,8,8
3,5,8,8,9
3,5,8,8,7
2,6,7,9,9
2,5,7,8,8
2,5,8,9,9
