2337,2406,2423,2460,2623
2388,2457,2466,2509,2486
2378,2437,2430,2497,2627
2698,2808,2588,2548,2542
2449,2512,2511,2473,2522
2474,2508,2560,2578,2547
2487,2515,2568,2531,2551
2525,2515,2528,2682,2748
2512,2561,2598,2786,2857
2722,2730,2645,2782,2573
2566,2571,2595,2557,2574
2515,2652,2717,2687,2690
2571,2790,2652,2644,2645
2617,2684,2677,2640,2637
2591,2664,2654,2707,2690
2678,2752,2774,2693,2679
2688,2719,2709,2917,2737
2726,2746,2797,2862,2798
2754,2925,2922,2894,2829
2754,2854,2914,2892,2868
2794,2846,2986,3076,2880
2903,2871,2898,2864,2816
2770,2843,2900,2865,2893
2866,2859,2982,2994,2986
3091,2936,3360,2975,3114
2833,2892,2906,2898,2911
2819,2898,2920,2914,2895
2846,2910,2916,3012,3087
2918,3099,3018,2982,2964
2929,2986,3018,2985,3042
2951,3050,3035,3054,3020
2926,3034,3067,3004,3057
2976,3298,3132,3168,3170
3025,3108,3066,3074,3064
2977,3062,3078,3078,3105
3081,3133,3137,3157,3193
3180,3209,3160,3196,3231
3135,3169,3256,3200,3214
3124,3209,3280,3169,3173
3229,3261,3252,3230,3377
3281,3270,3272,3227,3250
3183,3310,3265,3280,3259
3213,3307,3288,3412,3378
3251,3344,3712,3546,3473
3346,3351,3330,3368,3425
